Order ID,Order Date,Region,Category,Sales,Profit,Month-Year
2647,2024-12-04,Central,Furniture,72.7,10.31,2024-12
2648,2024-12-04,West,Technology,390.45,71.16,2024-12
2649,2024-12-04,South,Office Supplies,94.0,18.89,2024-12
2650,2024-12-04,Central,Furniture,221.88,39.48,2024-12
2651,2024-12-04,East,Furniture,218.31,36.72,2024-12
2652,2024-12-04,Central,Furniture,162.09,31.84,2024-12
2653,2024-12-05,West,Furniture,391.41,50.53,2024-12
2654,2024-12-05,West,Office Supplies,106.22,16.52,2024-12
2655,2024-12-05,East,Technology,437.63,56.28,2024-12
2656,2024-12-05,West,Furniture,192.79,55.15,2024-12
2657,2024-12-05,West,Office Supplies,38.95,6.84,2024-12
2658,2024-12-05,Central,Office Supplies,118.62,18.65,2024-12
2659,2024-12-05,East,Furniture,344.25,65.03,2024-12
2660,2024-12-06,East,Technology,500.04,97.73,2024-12
2661,2024-12-06,East,Office Supplies,99.13,18.21,2024-12
2662,2024-12-06,West,Office Supplies,94.33,13.05,2024-12
2663,2024-12-06,Central,Office Supplies,103.23,23.26,2024-12
2664,2024-12-06,West,Technology,347.37,67.06,2024-12
2665,2024-12-06,East,Furniture,319.28,48.34,2024-12
2666,2024-12-06,Central,Technology,310.24,81.58,2024-12
2667,2024-12-06,Central,Technology,537.84,118.07,2024-12
2668,2024-12-07,West,Office Supplies,13.38,3.39,2024-12
2669,2024-12-07,West,Furniture,280.97,32.13,2024-12
2670,2024-12-07,Central,Furniture,275.67,43.27,2024-12
2671,2024-12-07,West,Technology,264.14,63.4,2024-12
2672,2024-12-07,West,Office Supplies,141.91,21.18,2024-12
2673,2024-12-07,West,Furniture,180.62,48.79,2024-12
2674,2024-12-07,West,Furniture,283.37,51.59,2024-12
2675,2024-12-07,East,Furniture,179.72,24.97,2024-12
2676,2024-12-07,West,Technology,698.51,149.09,2024-12
2677,2024-12-07,West,Office Supplies,117.77,13.01,2024-12
2678,2024-12-08,West,Office Supplies,98.05,10.54,2024-12
2679,2024-12-08,South,Technology,343.14,45.52,2024-12
2680,2024-12-08,South,Technology,463.19,56.02,2024-12
2681,2024-12-08,South,Office Supplies,115.77,15.36,2024-12
2682,2024-12-08,West,Office Supplies,106.23,18.9,2024-12
2683,2024-12-08,South,Office Supplies,145.64,25.96,2024-12
2684,2024-12-08,East,Furniture,196.49,43.11,2024-12
2685,2024-12-08,Central,Furniture,251.66,38.74,2024-12
2686,2024-12-09,East,Office Supplies,114.78,20.21,2024-12
2687,2024-12-09,East,Office Supplies,174.83,25.23,2024-12
2688,2024-12-09,West,Office Supplies,192.86,24.39,2024-12
2689,2024-12-09,West,Technology,386.28,85.17,2024-12
2690,2024-12-09,West,Office Supplies,147.51,28.98,2024-12
2691,2024-12-09,Central,Technology,542.45,85.09,2024-12
2692,2024-12-09,Central,Office Supplies,165.47,24.32,2024-12
2693,2024-12-09,South,Furniture,130.05,33.78,2024-12
2694,2024-12-09,South,Office Supplies,95.77,10.88,2024-12
2695,2024-12-09,Central,Furniture,308.93,58.11,2024-12
2696,2024-12-09,South,Furniture,280.34,45.74,2024-12
2697,2024-12-09,East,Furniture,293.42,74.57,2024-12
2698,2024-12-09,Central,Office Supplies,132.35,13.88,2024-12
2699,2024-12-10,West,Office Supplies,129.01,20.38,2024-12
2700,2024-12-10,West,Furniture,218.64,51.82,2024-12
2701,2024-12-10,Central,Furniture,444.29,76.09,2024-12
2702,2024-12-10,South,Office Supplies,141.93,35.61,2024-12
2703,2024-12-10,South,Office Supplies,150.16,24.51,2024-12
2704,2024-12-10,East,Furniture,240.03,43.07,2024-12
2705,2024-12-10,West,Furniture,380.91,88.33,2024-12
2706,2024-12-10,West,Furniture,335.0,67.73,2024-12
2707,2024-12-10,Central,Technology,430.16,73.86,2024-12
2708,2024-12-10,West,Furniture,145.43,31.21,2024-12
2709,2024-12-11,Central,Office Supplies,128.73,21.82,2024-12
2710,2024-12-11,East,Technology,518.06,69.95,2024-12
2711,2024-12-11,West,Furniture,345.28,47.74,2024-12
2712,2024-12-11,Central,Technology,554.24,69.13,2024-12
2713,2024-12-11,Central,Furniture,212.29,11.75,2024-12
2714,2024-12-11,West,Furniture,159.07,34.06,2024-12
2715,2024-12-11,Central,Technology,681.21,162.65,2024-12
2716,2024-12-11,East,Technology,512.25,53.91,2024-12
2717,2024-12-11,South,Office Supplies,102.56,27.21,2024-12
2718,2024-12-11,East,Technology,407.17,48.28,2024-12
2719,2024-12-11,Central,Office Supplies,102.35,7.79,2024-12
2720,2024-12-12,South,Furniture,294.93,81.43,2024-12
2721,2024-12-12,East,Technology,200.07,26.93,2024-12
2722,2024-12-12,South,Office Supplies,130.96,28.81,2024-12
2723,2024-12-12,Central,Technology,307.81,58.08,2024-12
2724,2024-12-12,West,Furniture,278.95,73.63,2024-12
2725,2024-12-12,South,Furniture,135.4,27.63,2024-12
2726,2024-12-12,Central,Office Supplies,154.98,32.45,2024-12
2727,2024-12-12,South,Furniture,363.6,45.68,2024-12
2728,2024-12-13,East,Technology,407.28,75.9,2024-12
2729,2024-12-13,West,Technology,532.05,107.63,2024-12
2730,2024-12-13,Central,Office Supplies,62.95,11.04,2024-12
2731,2024-12-13,West,Technology,443.34,91.84,2024-12
2732,2024-12-13,West,Furniture,236.31,36.02,2024-12
2733,2024-12-13,West,Office Supplies,162.21,26.01,2024-12
2734,2024-12-13,West,Furniture,306.8,69.34,2024-12
2735,2024-12-14,West,Office Supplies,219.47,48.9,2024-12
2736,2024-12-14,West,Furniture,321.41,76.76,2024-12
2737,2024-12-14,Central,Furniture,79.61,13.97,2024-12
2738,2024-12-14,East,Furniture,347.3,52.94,2024-12
2739,2024-12-14,South,Technology,189.03,35.41,2024-12
2740,2024-12-14,Central,Furniture,172.53,24.39,2024-12
2741,2024-12-14,West,Furniture,235.92,28.45,2024-12
2742,2024-12-15,Central,Furniture,168.86,24.74,2024-12
2743,2024-12-15,West,Furniture,256.25,43.39,2024-12
2744,2024-12-15,Central,Office Supplies,87.11,17.1,2024-12
2745,2024-12-15,West,Furniture,291.93,62.26,2024-12
2746,2024-12-15,East,Furniture,257.67,51.98,2024-12
2747,2024-12-15,South,Furniture,305.94,45.08,2024-12
2748,2024-12-15,Central,Office Supplies,206.84,54.93,2024-12
2749,2024-12-15,Central,Furniture,326.97,53.16,2024-12
2750,2024-12-15,West,Office Supplies,39.97,3.77,2024-12
2751,2024-12-15,South,Technology,361.66,96.22,2024-12
2752,2024-12-15,West,Office Supplies,112.78,15.0,2024-12
2753,2024-12-15,West,Technology,276.38,73.17,2024-12
2754,2024-12-16,South,Furniture,292.81,59.61,2024-12
2755,2024-12-16,East,Furniture,186.27,40.68,2024-12
2756,2024-12-16,Central,Furniture,268.19,47.67,2024-12
2757,2024-12-16,East,Office Supplies,92.8,15.17,2024-12
2758,2024-12-16,West,Office Supplies,158.82,33.09,2024-12
2759,2024-12-16,West,Furniture,201.34,37.74,2024-12
2760,2024-12-17,East,Technology,503.66,107.53,2024-12
2761,2024-12-17,South,Furniture,275.8,46.94,2024-12
2762,2024-12-17,East,Office Supplies,84.52,15.48,2024-12
2763,2024-12-17,West,Office Supplies,139.12,30.42,2024-12
2764,2024-12-17,Central,Office Supplies,91.32,14.79,2024-12
2765,2024-12-17,West,Furniture,221.24,24.26,2024-12
2766,2024-12-17,West,Furniture,357.5,103.72,2024-12
2767,2024-12-17,East,Technology,586.97,82.9,2024-12
2768,2024-12-17,West,Furniture,406.15,69.75,2024-12
2769,2024-12-17,West,Furniture,316.24,67.83,2024-12
2770,2024-12-17,South,Office Supplies,24.53,4.54,2024-12
2771,2024-12-18,East,Furniture,362.36,62.14,2024-12
2772,2024-12-18,West,Office Supplies,68.71,15.34,2024-12
2773,2024-12-18,East,Furniture,221.95,33.21,2024-12
2774,2024-12-18,Central,Furniture,229.05,38.1,2024-12
2775,2024-12-18,Central,Office Supplies,52.38,10.29,2024-12
2776,2024-12-18,West,Furniture,277.06,46.92,2024-12
2777,2024-12-18,South,Office Supplies,129.68,27.71,2024-12
2778,2024-12-18,East,Technology,441.24,65.15,2024-12
2779,2024-12-18,West,Office Supplies,84.14,23.4,2024-12
2780,2024-12-18,West,Furniture,277.99,48.5,2024-12
2781,2024-12-18,Central,Office Supplies,143.06,21.96,2024-12
2782,2024-12-19,West,Furniture,115.51,33.41,2024-12
2783,2024-12-19,West,Furniture,272.59,45.13,2024-12
2784,2024-12-19,South,Furniture,383.54,83.76,2024-12
2785,2024-12-19,West,Office Supplies,133.33,25.03,2024-12
2786,2024-12-19,East,Furniture,280.72,69.85,2024-12
2787,2024-12-20,Central,Furniture,157.05,27.2,2024-12
2788,2024-12-20,South,Office Supplies,119.56,27.12,2024-12
2789,2024-12-20,South,Technology,498.08,92.73,2024-12
2790,2024-12-20,West,Office Supplies,124.47,19.03,2024-12
2791,2024-12-20,Central,Technology,374.15,45.69,2024-12
2792,2024-12-21,West,Furniture,253.64,48.56,2024-12
2793,2024-12-21,West,Office Supplies,66.02,8.03,2024-12
2794,2024-12-21,East,Office Supplies,24.76,6.87,2024-12
2795,2024-12-21,South,Furniture,75.97,13.79,2024-12
2796,2024-12-21,East,Technology,489.59,63.45,2024-12
2797,2024-12-21,West,Office Supplies,169.28,30.48,2024-12
2798,2024-12-21,Central,Furniture,392.81,52.51,2024-12
2799,2024-12-21,South,Furniture,231.61,35.73,2024-12
2800,2024-12-22,East,Furniture,316.6,67.62,2024-12
2801,2024-12-22,East,Technology,185.31,27.86,2024-12
2802,2024-12-22,Central,Technology,446.83,85.77,2024-12
2803,2024-12-22,South,Furniture,227.1,40.41,2024-12
2804,2024-12-22,South,Furniture,214.66,47.82,2024-12
2805,2024-12-23,West,Furniture,153.51,24.29,2024-12
2806,2024-12-23,West,Technology,165.92,25.94,2024-12
2807,2024-12-23,Central,Furniture,277.9,26.97,2024-12
2808,2024-12-23,East,Office Supplies,185.49,32.94,2024-12
2809,2024-12-24,East,Office Supplies,134.72,33.57,2024-12
2810,2024-12-24,West,Office Supplies,148.76,11.06,2024-12
2811,2024-12-24,West,Office Supplies,145.65,28.75,2024-12
2812,2024-12-24,East,Technology,666.81,123.67,2024-12
2813,2024-12-24,South,Office Supplies,104.29,20.8,2024-12
2814,2024-12-24,East,Office Supplies,136.27,39.42,2024-12
2815,2024-12-24,West,Technology,559.13,77.18,2024-12
2816,2024-12-24,West,Office Supplies,137.82,24.14,2024-12
2817,2024-12-25,East,Office Supplies,113.73,11.83,2024-12
2818,2024-12-25,East,Office Supplies,100.11,17.39,2024-12
2819,2024-12-25,West,Office Supplies,132.26,23.98,2024-12
2820,2024-12-25,Central,Technology,398.4,81.89,2024-12
2821,2024-12-25,Central,Furniture,367.02,61.39,2024-12
2822,2024-12-25,West,Office Supplies,84.2,18.73,2024-12
2823,2024-12-25,South,Office Supplies,137.36,22.47,2024-12
2824,2024-12-26,South,Office Supplies,147.34,28.1,2024-12
2825,2024-12-26,East,Office Supplies,152.28,33.42,2024-12
2826,2024-12-26,West,Office Supplies,146.56,29.88,2024-12
2827,2024-12-26,Central,Office Supplies,117.66,20.04,2024-12
2828,2024-12-26,East,Furniture,238.2,42.09,2024-12
2829,2024-12-26,Central,Furniture,241.55,41.28,2024-12
2830,2024-12-26,Central,Technology,322.42,45.73,2024-12
2831,2024-12-26,East,Technology,413.78,59.03,2024-12
2832,2024-12-26,East,Furniture,272.31,65.27,2024-12
2833,2024-12-27,West,Furniture,190.2,44.78,2024-12
2834,2024-12-27,West,Technology,205.89,31.67,2024-12
2835,2024-12-27,West,Technology,374.24,76.82,2024-12
2836,2024-12-27,West,Furniture,294.68,66.88,2024-12
2837,2024-12-27,East,Office Supplies,257.93,56.53,2024-12
2838,2024-12-27,South,Office Supplies,114.77,25.64,2024-12
2839,2024-12-27,Central,Technology,384.1,41.34,2024-12
2840,2024-12-27,West,Office Supplies,62.88,10.65,2024-12
2841,2024-12-27,South,Technology,265.39,47.08,2024-12
2842,2024-12-27,Central,Office Supplies,154.22,25.4,2024-12
2843,2024-12-27,South,Office Supplies,46.17,9.63,2024-12
2844,2024-12-27,Central,Office Supplies,103.01,17.59,2024-12
2845,2024-12-27,West,Furniture,448.98,101.93,2024-12
2846,2024-12-27,Central,Office Supplies,170.12,28.23,2024-12
2847,2024-12-28,Central,Furniture,97.69,15.63,2024-12
2848,2024-12-28,East,Office Supplies,144.65,24.09,2024-12
2849,2024-12-28,Central,Office Supplies,95.36,17.53,2024-12
2850,2024-12-28,South,Office Supplies,120.6,22.86,2024-12
2851,2024-12-28,Central,Furniture,363.57,77.19,2024-12
2852,2024-12-28,Central,Technology,378.47,74.16,2024-12
2853,2024-12-28,Central,Furniture,10.0,1.76,2024-12
2854,2024-12-28,West,Office Supplies,136.79,19.97,2024-12
2855,2024-12-28,South,Technology,348.37,79.18,2024-12
2856,2024-12-28,West,Office Supplies,78.99,18.07,2024-12
2857,2024-12-28,Central,Office Supplies,190.67,31.06,2024-12
2858,2024-12-29,West,Office Supplies,111.16,18.23,2024-12
2859,2024-12-29,East,Technology,345.62,66.06,2024-12
2860,2024-12-29,East,Office Supplies,180.04,29.68,2024-12
2861,2024-12-29,South,Office Supplies,143.27,21.39,2024-12
2862,2024-12-29,South,Office Supplies,72.61,17.66,2024-12
2863,2024-12-29,West,Office Supplies,128.13,27.18,2024-12
2864,2024-12-29,Central,Furniture,264.28,28.17,2024-12
2865,2024-12-29,East,Office Supplies,159.45,23.35,2024-12
2866,2024-12-29,South,Office Supplies,140.85,17.75,2024-12
2867,2024-12-30,East,Technology,333.36,71.34,2024-12
2868,2024-12-30,West,Furniture,250.51,56.36,2024-12
2869,2024-12-30,Central,Office Supplies,63.27,16.29,2024-12
2870,2024-12-30,West,Office Supplies,51.45,11.11,2024-12
2871,2024-12-31,East,Office Supplies,188.88,29.24,2024-12
2872,2024-12-31,East,Office Supplies,112.0,21.79,2024-12
2873,2024-12-31,East,Furniture,278.62,52.31,2024-12
2874,2024-12-31,East,Office Supplies,128.29,23.82,2024-12
2875,2024-12-31,Central,Technology,221.75,25.3,2024-12
2876,2024-12-31,West,Office Supplies,154.76,34.38,2024-12
2877,2025-01-01,East,Technology,451.65,81.56,2025-01
2878,2025-01-01,East,Office Supplies,161.24,25.55,2025-01
2879,2025-01-01,West,Furniture,219.51,50.42,2025-01
2880,2025-01-01,East,Office Supplies,67.56,14.81,2025-01
2881,2025-01-01,West,Furniture,379.52,77.97,2025-01
2882,2025-01-02,West,Technology,423.15,61.21,2025-01
2883,2025-01-02,West,Office Supplies,108.3,21.41,2025-01
2884,2025-01-02,East,Office Supplies,85.05,10.7,2025-01
2885,2025-01-02,Central,Furniture,204.53,10.45,2025-01
2886,2025-01-02,West,Technology,588.53,116.92,2025-01
2887,2025-01-03,West,Technology,607.02,131.12,2025-01
2888,2025-01-03,West,Office Supplies,83.87,11.67,2025-01
2889,2025-01-03,Central,Office Supplies,72.16,16.26,2025-01
2890,2025-01-03,Central,Office Supplies,52.94,11.49,2025-01
2891,2025-01-03,Central,Technology,277.19,35.25,2025-01
2892,2025-01-03,Central,Office Supplies,163.46,38.87,2025-01
2893,2025-01-03,West,Office Supplies,91.8,14.32,2025-01
2894,2025-01-03,Central,Furniture,347.58,57.46,2025-01
2895,2025-01-03,East,Furniture,178.66,39.42,2025-01
2896,2025-01-03,Central,Furniture,220.91,43.52,2025-01
2897,2025-01-03,Central,Furniture,247.13,35.04,2025-01
2898,2025-01-03,East,Office Supplies,89.71,10.76,2025-01
2899,2025-01-04,West,Office Supplies,171.95,26.27,2025-01
2900,2025-01-04,East,Office Supplies,184.8,21.89,2025-01
2901,2025-01-04,South,Office Supplies,52.34,7.01,2025-01
2902,2025-01-04,East,Office Supplies,85.75,13.93,2025-01
2903,2025-01-04,West,Technology,550.98,71.69,2025-01
2904,2025-01-04,Central,Office Supplies,92.37,10.57,2025-01
2905,2025-01-05,West,Technology,317.82,62.48,2025-01
2906,2025-01-05,East,Technology,423.29,102.36,2025-01
2907,2025-01-05,Central,Office Supplies,198.24,29.44,2025-01
2908,2025-01-05,East,Technology,498.26,123.03,2025-01
2909,2025-01-05,West,Furniture,402.07,52.77,2025-01
2910,2025-01-05,Central,Office Supplies,170.26,34.33,2025-01
2911,2025-01-05,East,Office Supplies,131.84,34.15,2025-01
2912,2025-01-05,Central,Office Supplies,82.29,14.73,2025-01
2913,2025-01-05,East,Office Supplies,113.57,22.81,2025-01
2914,2025-01-06,Central,Office Supplies,158.99,28.8,2025-01
2915,2025-01-06,South,Office Supplies,76.27,9.17,2025-01
2916,2025-01-06,East,Technology,334.94,65.11,2025-01
2917,2025-01-06,South,Office Supplies,200.68,36.6,2025-01
2918,2025-01-07,West,Office Supplies,143.25,33.69,2025-01
2919,2025-01-07,West,Office Supplies,181.48,44.59,2025-01
2920,2025-01-07,Central,Office Supplies,159.66,37.86,2025-01
2921,2025-01-07,South,Furniture,439.64,103.33,2025-01
2922,2025-01-07,South,Furniture,63.02,12.36,2025-01
2923,2025-01-07,West,Furniture,258.19,38.94,2025-01
2924,2025-01-07,West,Furniture,220.5,38.24,2025-01
2925,2025-01-08,West,Furniture,280.6,15.84,2025-01
2926,2025-01-08,South,Furniture,342.15,53.13,2025-01
2927,2025-01-08,Central,Furniture,247.93,59.7,2025-01
2928,2025-01-08,West,Technology,378.62,77.29,2025-01
2929,2025-01-08,East,Furniture,303.37,52.41,2025-01
2930,2025-01-08,South,Office Supplies,115.22,20.83,2025-01
2931,2025-01-08,East,Furniture,197.53,39.81,2025-01
2932,2025-01-08,South,Office Supplies,95.68,15.03,2025-01
2933,2025-01-08,Central,Technology,273.13,67.01,2025-01
2934,2025-01-08,Central,Furniture,139.29,38.21,2025-01
2935,2025-01-08,Central,Furniture,242.86,39.26,2025-01
2936,2025-01-08,South,Office Supplies,82.02,11.42,2025-01
2937,2025-01-09,Central,Furniture,271.46,33.63,2025-01
2938,2025-01-09,Central,Furniture,212.19,64.09,2025-01
2939,2025-01-09,Central,Furniture,324.94,58.26,2025-01
2940,2025-01-09,South,Technology,278.87,39.48,2025-01
2941,2025-01-09,West,Office Supplies,77.85,8.24,2025-01
2942,2025-01-09,Central,Technology,510.04,106.82,2025-01
2943,2025-01-09,East,Furniture,264.61,66.96,2025-01
2944,2025-01-09,Central,Furniture,315.37,35.93,2025-01
2945,2025-01-09,South,Technology,833.52,151.22,2025-01
2946,2025-01-09,South,Office Supplies,158.43,28.82,2025-01
2947,2025-01-09,Central,Technology,418.22,43.83,2025-01
2948,2025-01-10,West,Technology,546.21,191.96,2025-01
2949,2025-01-10,East,Technology,416.12,47.61,2025-01
2950,2025-01-10,South,Furniture,109.58,20.65,2025-01
2951,2025-01-10,Central,Office Supplies,175.03,39.07,2025-01
2952,2025-01-10,West,Office Supplies,149.63,28.85,2025-01
2953,2025-01-10,West,Furniture,147.9,11.72,2025-01
2954,2025-01-10,East,Office Supplies,230.26,39.5,2025-01
2955,2025-01-10,West,Office Supplies,97.74,18.07,2025-01
2956,2025-01-10,South,Office Supplies,81.86,13.01,2025-01
2957,2025-01-11,Central,Technology,391.18,79.86,2025-01
2958,2025-01-11,South,Office Supplies,128.66,20.03,2025-01
2959,2025-01-11,Central,Technology,569.37,50.95,2025-01
2960,2025-01-11,East,Furniture,253.17,36.39,2025-01
2961,2025-01-11,South,Furniture,124.34,23.21,2025-01
2962,2025-01-11,East,Office Supplies,126.64,17.97,2025-01
2963,2025-01-12,Central,Technology,307.33,61.45,2025-01
2964,2025-01-12,Central,Office Supplies,143.0,30.93,2025-01
2965,2025-01-12,Central,Office Supplies,143.8,33.57,2025-01
2966,2025-01-12,West,Office Supplies,126.6,23.22,2025-01
2967,2025-01-13,West,Office Supplies,167.93,34.31,2025-01
2968,2025-01-13,West,Furniture,357.55,85.89,2025-01
2969,2025-01-13,South,Furniture,256.12,61.14,2025-01
2970,2025-01-13,Central,Furniture,120.99,19.57,2025-01
2971,2025-01-13,West,Office Supplies,144.91,31.59,2025-01
2972,2025-01-13,Central,Office Supplies,137.5,24.31,2025-01
2973,2025-01-13,Central,Furniture,298.95,33.54,2025-01
2974,2025-01-13,West,Furniture,296.33,66.03,2025-01
2975,2025-01-14,West,Office Supplies,116.03,22.75,2025-01
2976,2025-01-14,East,Technology,463.73,87.4,2025-01
2977,2025-01-14,East,Furniture,10.0,1.45,2025-01
2978,2025-01-14,West,Technology,471.63,108.98,2025-01
2979,2025-01-14,East,Office Supplies,97.38,25.47,2025-01
2980,2025-01-14,South,Furniture,234.33,41.06,2025-01
2981,2025-01-14,Central,Office Supplies,82.15,12.75,2025-01
2982,2025-01-15,South,Office Supplies,105.38,7.1,2025-01
2983,2025-01-15,East,Furniture,230.32,34.23,2025-01
2984,2025-01-15,South,Furniture,269.03,49.31,2025-01
2985,2025-01-15,South,Office Supplies,101.95,15.87,2025-01
2986,2025-01-16,Central,Furniture,349.29,73.5,2025-01
2987,2025-01-16,West,Technology,335.6,73.59,2025-01
2988,2025-01-16,East,Furniture,301.04,49.26,2025-01
2989,2025-01-16,South,Furniture,472.43,49.37,2025-01
2990,2025-01-16,East,Office Supplies,136.14,11.24,2025-01
2991,2025-01-16,Central,Office Supplies,131.23,21.59,2025-01
2992,2025-01-16,Central,Technology,533.28,92.73,2025-01
2993,2025-01-16,South,Office Supplies,146.61,25.11,2025-01
2994,2025-01-16,Central,Technology,465.41,113.31,2025-01
2995,2025-01-16,East,Furniture,273.96,41.96,2025-01
2996,2025-01-16,Central,Furniture,224.87,19.47,2025-01
2997,2025-01-16,East,Technology,518.64,81.99,2025-01
2998,2025-01-16,South,Office Supplies,127.97,10.01,2025-01
2999,2025-01-16,West,Furniture,245.03,58.81,2025-01
3000,2025-01-16,South,Furniture,275.49,85.64,2025-01
3001,2025-01-16,West,Furniture,211.02,40.46,2025-01
3002,2025-01-17,East,Office Supplies,117.36,16.13,2025-01
3003,2025-01-17,South,Office Supplies,149.58,29.24,2025-01
3004,2025-01-17,East,Technology,628.85,182.12,2025-01
3005,2025-01-17,South,Office Supplies,103.01,23.54,2025-01
3006,2025-01-17,Central,Office Supplies,150.13,13.35,2025-01
3007,2025-01-17,East,Furniture,371.38,53.28,2025-01
